payment_id,payment_type
5781,Bank Transfer(automatic)
5782,Electronic Check
5783,Electronic Check
5784,Credit Card (automatic)
5785,Mailed Check
5786,Bank Transfer(automatic)
5787,Electronic Check
5788,Mailed Check
5789,Credit Card (automatic)
5790,Bank Transfer(automatic)
5791,Electronic Check
5792,Bank Transfer(automatic)
5793,Electronic Check
5794,Credit Card (automatic)
5795,Credit Card (automatic)
5796,Electronic Check
5797,Credit Card (automatic)
5798,Credit Card (automatic)
5799,Electronic Check
5800,Credit Card (automatic)
5801,Mailed Check
5802,Electronic Check
5803,Mailed Check
5804,Bank Transfer(automatic)
5805,Credit Card (automatic)
5806,Mailed Check
5807,Mailed Check
5808,Mailed Check
5809,Mailed Check
5810,Bank Transfer(automatic)
5811,Electronic Check
5812,Mailed Check
5813,Credit Card (automatic)
5814,Bank Transfer(automatic)
5815,Mailed Check
5816,Electronic Check
5817,Mailed Check
5818,Electronic Check
5819,Bank Transfer(automatic)
5820,Mailed Check
5821,Electronic Check
5822,Credit Card (automatic)
5823,Bank Transfer(automatic)
5824,Credit Card (automatic)
5825,Bank Transfer(automatic)
5826,Mailed Check
5827,Electronic Check
5828,Electronic Check
5829,Bank Transfer(automatic)
5830,Credit Card (automatic)
5831,Bank Transfer(automatic)
5832,Bank Transfer(automatic)
5833,Credit Card (automatic)
5834,Bank Transfer(automatic)
5835,Mailed Check
5836,Mailed Check
5837,Credit Card (automatic)
5838,Electronic Check
5839,Credit Card (automatic)
5840,Electronic Check
5841,Mailed Check
5842,Credit Card (automatic)
5843,Mailed Check
5844,Electronic Check
5845,Mailed Check
5846,Mailed Check
5847,Electronic Check
5848,Credit Card (automatic)
5849,Bank Transfer(automatic)
5850,Electronic Check
5851,Mailed Check
5852,Electronic Check
5853,Electronic Check
5854,Mailed Check
5855,Bank Transfer(automatic)
5856,Electronic Check
5857,Mailed Check
5858,Mailed Check
5859,Bank Transfer(automatic)
5860,Electronic Check
5861,Bank Transfer(automatic)
5862,Bank Transfer(automatic)
5863,Mailed Check
5864,Bank Transfer(automatic)
5865,Bank Transfer(automatic)
5866,Credit Card (automatic)
5867,Credit Card (automatic)
5868,Mailed Check
5869,Electronic Check
5870,Bank Transfer(automatic)
5871,Credit Card (automatic)
5872,Credit Card (automatic)
5873,Electronic Check
5874,Bank Transfer(automatic)
5875,Mailed Check
5876,Mailed Check
5877,Credit Card (automatic)
5878,Credit Card (automatic)
5879,Bank Transfer(automatic)
5880,Credit Card (automatic)
5881,Credit Card (automatic)
5882,Credit Card (automatic)
5883,Credit Card (automatic)
5884,Mailed Check
5885,Bank Transfer(automatic)
5886,Credit Card (automatic)
5887,Electronic Check
5888,Electronic Check
5889,Credit Card (automatic)
5890,Bank Transfer(automatic)
5891,Credit Card (automatic)
5892,Mailed Check
5893,Mailed Check
5894,Bank Transfer(automatic)
5895,Bank Transfer(automatic)
5896,Credit Card (automatic)
5897,Electronic Check
5898,Bank Transfer(automatic)
5899,Electronic Check
5900,Credit Card (automatic)
5901,Mailed Check
5902,Bank Transfer(automatic)
5903,Credit Card (automatic)
5904,Bank Transfer(automatic)
5905,Electronic Check
5906,Mailed Check
5907,Electronic Check
5908,Electronic Check
5909,Credit Card (automatic)
5910,Electronic Check
5911,Electronic Check
5912,Electronic Check
5913,Mailed Check
5914,Credit Card (automatic)
5915,Credit Card (automatic)
5916,Electronic Check
5917,Bank Transfer(automatic)
5918,Electronic Check
5919,Bank Transfer(automatic)
5920,Bank Transfer(automatic)
5921,Mailed Check
5922,Electronic Check
5923,Electronic Check
5924,Mailed Check
5925,Credit Card (automatic)
5926,Credit Card (automatic)
5927,Electronic Check
5928,Credit Card (automatic)
5929,Bank Transfer(automatic)
5930,Electronic Check
5931,Mailed Check
5932,Credit Card (automatic)
5933,Mailed Check
5934,Credit Card (automatic)
5935,Credit Card (automatic)
5936,Electronic Check
5937,Electronic Check
5938,Credit Card (automatic)
5939,Electronic Check
5940,Mailed Check
5941,Electronic Check
5942,Bank Transfer(automatic)
5943,Bank Transfer(automatic)
5944,Electronic Check
5945,Mailed Check
5946,Electronic Check
5947,Credit Card (automatic)
5948,Mailed Check
5949,Credit Card (automatic)
5950,Credit Card (automatic)
5951,Electronic Check
5952,Mailed Check
5953,Mailed Check
5954,Credit Card (automatic)
5955,Electronic Check
5956,Bank Transfer(automatic)
5957,Electronic Check
5958,Credit Card (automatic)
5959,Electronic Check
5960,Electronic Check
5961,Electronic Check
5962,Electronic Check
5963,Electronic Check
5964,Bank Transfer(automatic)
5965,Bank Transfer(automatic)
5966,Bank Transfer(automatic)
5967,Electronic Check
5968,Bank Transfer(automatic)
5969,Mailed Check
5970,Bank Transfer(automatic)
5971,Bank Transfer(automatic)
5972,Electronic Check
5973,Electronic Check
5974,Bank Transfer(automatic)
5975,Mailed Check
5976,Mailed Check
5977,Electronic Check
5978,Electronic Check
5979,Bank Transfer(automatic)
5980,Mailed Check
5981,Credit Card (automatic)
5982,Credit Card (automatic)
5983,Mailed Check
5984,Electronic Check
5985,Mailed Check
5986,Electronic Check
5987,Electronic Check
5988,Electronic Check
5989,Bank Transfer(automatic)
5990,Mailed Check
5991,Electronic Check
5992,Bank Transfer(automatic)
5993,Bank Transfer(automatic)
5994,Credit Card (automatic)
5995,Credit Card (automatic)
5996,Bank Transfer(automatic)
5997,Credit Card (automatic)
5998,Electronic Check
5999,Bank Transfer(automatic)
6000,Mailed Check
6001,Mailed Check
6002,Credit Card (automatic)
6003,Credit Card (automatic)
6004,Electronic Check
6005,Credit Card (automatic)
6006,Electronic Check
6007,Credit Card (automatic)
6008,Bank Transfer(automatic)
6009,Credit Card (automatic)
6010,Mailed Check
6011,Mailed Check
6012,Electronic Check
6013,Electronic Check
6014,Credit Card (automatic)
6015,Credit Card (automatic)
6016,Bank Transfer(automatic)
6017,Bank Transfer(automatic)
6018,Electronic Check
6019,Mailed Check
6020,Credit Card (automatic)
6021,Bank Transfer(automatic)
6022,Electronic Check
6023,Credit Card (automatic)
6024,Bank Transfer(automatic)
6025,Credit Card (automatic)
6026,Bank Transfer(automatic)
6027,Credit Card (automatic)
6028,Electronic Check
6029,Mailed Check
6030,Mailed Check
6031,Electronic Check
6032,Credit Card (automatic)
6033,Credit Card (automatic)
6034,Credit Card (automatic)
6035,Bank Transfer(automatic)
6036,Credit Card (automatic)
6037,Electronic Check
6038,Electronic Check
6039,Bank Transfer(automatic)
6040,Electronic Check
6041,Credit Card (automatic)
6042,Bank Transfer(automatic)
6043,Mailed Check
6044,Mailed Check
6045,Mailed Check
6046,Credit Card (automatic)
6047,Electronic Check
6048,Bank Transfer(automatic)
6049,Mailed Check
6050,Bank Transfer(automatic)
6051,Electronic Check
6052,Credit Card (automatic)
6053,Bank Transfer(automatic)
6054,Electronic Check
6055,Mailed Check
6056,Credit Card (automatic)
6057,Bank Transfer(automatic)
6058,Electronic Check
6059,Bank Transfer(automatic)
6060,Bank Transfer(automatic)
6061,Mailed Check
6062,Credit Card (automatic)
6063,Mailed Check
6064,Bank Transfer(automatic)
6065,Mailed Check
6066,Mailed Check
6067,Electronic Check
6068,Electronic Check
6069,Credit Card (automatic)
6070,Electronic Check
6071,Mailed Check
6072,Credit Card (automatic)
6073,Credit Card (automatic)
6074,Bank Transfer(automatic)
6075,Credit Card (automatic)
6076,Bank Transfer(automatic)
6077,Electronic Check
6078,Electronic Check
6079,Bank Transfer(automatic)
6080,Bank Transfer(automatic)
6081,Mailed Check
6082,Mailed Check
6083,Electronic Check
6084,Electronic Check
6085,Credit Card (automatic)
6086,Credit Card (automatic)
6087,Credit Card (automatic)
6088,Electronic Check
6089,Bank Transfer(automatic)
6090,Electronic Check
6091,Mailed Check
6092,Electronic Check
6093,Bank Transfer(automatic)
6094,Credit Card (automatic)
6095,Electronic Check
6096,Electronic Check
6097,Credit Card (automatic)
6098,Bank Transfer(automatic)
6099,Electronic Check
6100,Bank Transfer(automatic)
6101,Bank Transfer(automatic)
6102,Credit Card (automatic)
6103,Electronic Check
6104,Bank Transfer(automatic)
6105,Credit Card (automatic)
6106,Electronic Check
6107,Electronic Check
6108,Mailed Check
6109,Mailed Check
6110,Credit Card (automatic)
6111,Bank Transfer(automatic)
6112,Bank Transfer(automatic)
6113,Credit Card (automatic)
6114,Electronic Check
6115,Credit Card (automatic)
6116,Electronic Check
6117,Electronic Check
6118,Electronic Check
6119,Credit Card (automatic)
6120,Bank Transfer(automatic)
6121,Credit Card (automatic)
6122,Bank Transfer(automatic)
6123,Credit Card (automatic)
6124,Bank Transfer(automatic)
6125,Mailed Check
6126,Electronic Check
6127,Electronic Check
6128,Bank Transfer(automatic)
6129,Mailed Check
6130,Bank Transfer(automatic)
6131,Mailed Check
6132,Mailed Check
6133,Mailed Check
6134,Mailed Check
6135,Credit Card (automatic)
6136,Credit Card (automatic)
6137,Electronic Check
6138,Mailed Check
6139,Bank Transfer(automatic)
6140,Mailed Check
6141,Mailed Check
6142,Bank Transfer(automatic)
6143,Electronic Check
6144,Electronic Check
6145,Electronic Check
6146,Electronic Check
6147,Electronic Check
6148,Bank Transfer(automatic)
6149,Electronic Check
6150,Electronic Check
6151,Electronic Check
6152,Electronic Check
6153,Bank Transfer(automatic)
6154,Electronic Check
6155,Mailed Check
6156,Bank Transfer(automatic)
6157,Bank Transfer(automatic)
6158,Bank Transfer(automatic)
6159,Bank Transfer(automatic)
6160,Electronic Check
6161,Mailed Check
6162,Mailed Check
6163,Bank Transfer(automatic)
6164,Electronic Check
6165,Mailed Check
6166,Mailed Check
6167,Electronic Check
6168,Credit Card (automatic)
6169,Bank Transfer(automatic)
6170,Electronic Check
6171,Electronic Check
6172,Credit Card (automatic)
6173,Credit Card (automatic)
6174,Bank Transfer(automatic)
6175,Electronic Check
6176,Electronic Check
6177,Bank Transfer(automatic)
6178,Credit Card (automatic)
6179,Electronic Check
6180,Electronic Check
6181,Credit Card (automatic)
6182,Mailed Check
6183,Bank Transfer(automatic)
6184,Mailed Check
6185,Electronic Check
6186,Electronic Check
6187,Credit Card (automatic)
6188,Bank Transfer(automatic)
6189,Mailed Check
6190,Bank Transfer(automatic)
6191,Electronic Check
6192,Electronic Check
6193,Electronic Check
6194,Bank Transfer(automatic)
6195,Credit Card (automatic)
6196,Mailed Check
6197,Bank Transfer(automatic)
6198,Mailed Check
6199,Bank Transfer(automatic)
6200,Mailed Check
6201,Credit Card (automatic)
6202,Electronic Check
6203,Electronic Check
6204,Electronic Check
6205,Credit Card (automatic)
6206,Credit Card (automatic)
6207,Mailed Check
6208,Credit Card (automatic)
6209,Mailed Check
6210,Credit Card (automatic)
6211,Mailed Check
6212,Bank Transfer(automatic)
6213,Credit Card (automatic)
6214,Electronic Check
6215,Mailed Check
6216,Mailed Check
6217,Bank Transfer(automatic)
6218,Credit Card (automatic)
6219,Electronic Check
6220,Electronic Check
6221,Credit Card (automatic)
6222,Electronic Check
6223,Credit Card (automatic)
6224,Electronic Check
6225,Electronic Check
6226,Bank Transfer(automatic)
6227,Electronic Check
6228,Electronic Check
6229,Credit Card (automatic)
6230,Electronic Check
6231,Electronic Check
6232,Electronic Check
6233,Bank Transfer(automatic)
6234,Electronic Check
6235,Electronic Check
6236,Bank Transfer(automatic)
6237,Mailed Check
6238,Electronic Check
6239,Electronic Check
6240,Bank Transfer(automatic)
6241,Electronic Check
6242,Mailed Check
6243,Credit Card (automatic)
6244,Bank Transfer(automatic)
6245,Bank Transfer(automatic)
6246,Electronic Check
6247,Bank Transfer(automatic)
6248,Electronic Check
6249,Credit Card (automatic)
6250,Mailed Check
6251,Bank Transfer(automatic)
6252,Mailed Check
6253,Mailed Check
6254,Credit Card (automatic)
6255,Mailed Check
6256,Mailed Check
6257,Electronic Check
6258,Electronic Check
6259,Electronic Check
6260,Bank Transfer(automatic)
6261,Electronic Check
6262,Electronic Check
6263,Electronic Check
6264,Mailed Check
6265,Mailed Check
6266,Mailed Check
6267,Bank Transfer(automatic)
6268,Bank Transfer(automatic)
6269,Mailed Check
6270,Credit Card (automatic)
6271,Bank Transfer(automatic)
6272,Credit Card (automatic)
6273,Credit Card (automatic)
6274,Electronic Check
6275,Bank Transfer(automatic)
6276,Bank Transfer(automatic)
6277,Electronic Check
6278,Mailed Check
6279,Electronic Check
6280,Electronic Check
6281,Electronic Check
6282,Credit Card (automatic)
6283,Bank Transfer(automatic)
6284,Electronic Check
6285,Credit Card (automatic)
6286,Electronic Check
6287,Electronic Check
6288,Bank Transfer(automatic)
6289,Electronic Check
6290,Mailed Check
6291,Credit Card (automatic)
6292,Electronic Check
6293,Mailed Check
6294,Mailed Check
6295,Credit Card (automatic)
6296,Electronic Check
6297,Electronic Check
6298,Bank Transfer(automatic)
6299,Electronic Check
6300,Electronic Check
6301,Electronic Check
6302,Mailed Check
6303,Electronic Check
6304,Mailed Check
6305,Mailed Check
6306,Electronic Check
6307,Electronic Check
6308,Credit Card (automatic)
6309,Credit Card (automatic)
6310,Electronic Check
6311,Electronic Check
6312,Mailed Check
6313,Electronic Check
6314,Electronic Check
6315,Electronic Check
6316,Bank Transfer(automatic)
6317,Credit Card (automatic)
6318,Electronic Check
6319,Credit Card (automatic)
6320,Electronic Check
6321,Electronic Check
6322,Bank Transfer(automatic)
6323,Mailed Check
6324,Mailed Check
6325,Mailed Check
6326,Mailed Check
6327,Credit Card (automatic)
6328,Electronic Check
6329,Electronic Check
6330,Electronic Check
6331,Bank Transfer(automatic)
6332,Credit Card (automatic)
6333,Bank Transfer(automatic)
6334,Credit Card (automatic)
6335,Mailed Check
6336,Bank Transfer(automatic)
6337,Electronic Check
6338,Electronic Check
6339,Electronic Check
6340,Bank Transfer(automatic)
6341,Electronic Check
6342,Credit Card (automatic)
6343,Electronic Check
6344,Electronic Check
6345,Credit Card (automatic)
6346,Credit Card (automatic)
6347,Mailed Check
6348,Electronic Check
6349,Credit Card (automatic)
6350,Electronic Check
6351,Electronic Check
6352,Electronic Check
6353,Mailed Check
6354,Bank Transfer(automatic)
6355,Electronic Check
6356,Credit Card (automatic)
6357,Credit Card (automatic)
6358,Electronic Check
6359,Electronic Check
6360,Bank Transfer(automatic)
6361,Mailed Check
6362,Electronic Check
6363,Mailed Check
6364,Credit Card (automatic)
6365,Electronic Check
6366,Electronic Check
6367,Mailed Check
6368,Bank Transfer(automatic)
6369,Electronic Check
6370,Electronic Check
6371,Bank Transfer(automatic)
6372,Bank Transfer(automatic)
6373,Electronic Check
6374,Electronic Check
6375,Mailed Check
6376,Mailed Check
6377,Electronic Check
6378,Bank Transfer(automatic)
6379,Electronic Check
6380,Electronic Check
6381,Bank Transfer(automatic)
6382,Electronic Check
6383,Credit Card (automatic)
6384,Mailed Check
6385,Electronic Check
6386,Electronic Check
6387,Bank Transfer(automatic)
6388,Electronic Check
6389,Electronic Check
6390,Electronic Check
6391,Credit Card (automatic)
6392,Electronic Check
6393,Electronic Check
6394,Credit Card (automatic)
6395,Bank Transfer(automatic)
6396,Bank Transfer(automatic)
6397,Mailed Check
6398,Bank Transfer(automatic)
6399,Bank Transfer(automatic)
6400,Bank Transfer(automatic)
6401,Mailed Check
6402,Mailed Check
6403,Mailed Check
6404,Credit Card (automatic)
6405,Mailed Check
6406,Electronic Check
6407,Credit Card (automatic)
6408,Mailed Check
6409,Mailed Check
6410,Electronic Check
6411,Mailed Check
6412,Electronic Check
6413,Mailed Check
6414,Electronic Check
6415,Electronic Check
6416,Mailed Check
6417,Credit Card (automatic)
6418,Credit Card (automatic)
6419,Mailed Check
6420,Credit Card (automatic)
6421,Bank Transfer(automatic)
6422,Electronic Check
6423,Electronic Check
6424,Electronic Check
6425,Credit Card (automatic)
6426,Mailed Check
6427,Electronic Check
6428,Electronic Check
6429,Mailed Check
6430,Electronic Check
6431,Bank Transfer(automatic)
6432,Credit Card (automatic)
6433,Mailed Check
6434,Credit Card (automatic)
6435,Credit Card (automatic)
6436,Electronic Check
6437,Electronic Check
6438,Mailed Check
6439,Electronic Check
6440,Credit Card (automatic)
6441,Electronic Check
6442,Bank Transfer(automatic)
6443,Bank Transfer(automatic)
6444,Bank Transfer(automatic)
6445,Credit Card (automatic)
6446,Mailed Check
6447,Mailed Check
6448,Bank Transfer(automatic)
6449,Bank Transfer(automatic)
6450,Credit Card (automatic)
6451,Credit Card (automatic)
6452,Mailed Check
6453,Electronic Check
6454,Bank Transfer(automatic)
6455,Electronic Check
6456,Electronic Check
6457,Electronic Check
6458,Bank Transfer(automatic)
6459,Mailed Check
6460,Bank Transfer(automatic)
6461,Bank Transfer(automatic)
6462,Electronic Check
6463,Bank Transfer(automatic)
6464,Electronic Check
6465,Mailed Check
6466,Bank Transfer(automatic)
6467,Electronic Check
6468,Credit Card (automatic)
6469,Bank Transfer(automatic)
6470,Electronic Check
6471,Electronic Check
6472,Electronic Check
6473,Electronic Check
6474,Electronic Check
6475,Bank Transfer(automatic)
6476,Credit Card (automatic)
6477,Bank Transfer(automatic)
6478,Bank Transfer(automatic)
6479,Electronic Check
6480,Bank Transfer(automatic)
