job_id,job_title
6311,Multimedia programmer
6312,Animator
6313,Tourist information centre manager
6314,Advice worker
6315,Cytogeneticist
6316,Scientific laboratory technician
6317,Barrister's clerk
6318,English as a second language teacher
6319,Special educational needs teacher
6320,Pension scheme manager
6321,IT trainer
6322,Sport and exercise psychologist
6323,Commercial horticulturist
6324,Civil Service fast streamer
6325,"Journalist, broadcasting"
6326,Health physicist
6327,Systems developer
6328,Corporate treasurer
6329,Legal secretary
6330,"Psychologist, educational"
6331,Accounting technician
6332,Child psychotherapist
6333,Public librarian
6334,Occupational hygienist
6335,Water engineer
6336,Geophysicist/field seismologist
6337,Theatre director
6338,Equities trader
6339,Tourist information centre manager
6340,Planning and development surveyor
6341,"Doctor, hospital"
6342,Planning and development surveyor
6343,"Engineer, production"
6344,Chiropodist
6345,"Horticulturist, amenity"
6346,Broadcast journalist
6347,Health and safety adviser
6348,Warehouse manager
6349,Medical physicist
6350,Physiotherapist
6351,"Geologist, engineering"
6352,Purchasing manager
6353,Equities trader
6354,Museum/gallery curator
6355,"Engineer, chemical"
6356,Retail buyer
6357,Ambulance person
6358,Logistics and distribution manager
6359,Senior tax professional/tax inspector
6360,Technical brewer
6361,Tourist information centre manager
6362,Biomedical engineer
6363,"Scientist, research (medical)"
6364,Teaching laboratory technician
6365,Newspaper journalist
6366,"Psychologist, counselling"
6367,Medical secretary
6368,Podiatrist
6369,Environmental education officer
6370,Ecologist
6371,Medical technical officer
6372,"Designer, blown glass/stained glass"
6373,Television/film/video producer
6374,Publishing rights manager
6375,Structural engineer
6376,"Designer, multimedia"
6377,IT technical support officer
6378,"Horticulturist, amenity"
6379,"Engineer, production"
6380,Glass blower/designer
6381,General practice doctor
6382,"Exhibitions officer, museum/gallery"
6383,Advertising account planner
6384,Site engineer
6385,Armed forces operational officer
6386,Drilling engineer
6387,Land
6388,Statistician
6389,Production manager
6390,International aid/development worker
6391,Oncologist
6392,Technical sales engineer
6393,"Psychologist, sport and exercise"
6394,"Engineer, electronics"
6395,Applications developer
6396,Intelligence analyst
6397,Plant breeder/geneticist
6398,Intelligence analyst
6399,Air traffic controller
6400,Research scientist (maths)
6401,Magazine journalist
6402,Warden/ranger
6403,Database administrator
6404,Chemical engineer
6405,Chartered certified accountant
6406,Air broker
6407,"Surveyor, building"
6408,Environmental consultant
6409,Tree surgeon
6410,Podiatrist
6411,Forensic scientist
6412,"Engineer, maintenance"
6413,Chartered management accountant
6414,General practice doctor
6415,Comptroller
6416,"Engineer, manufacturing"
6417,Environmental health practitioner
6418,Financial planner
6419,Forensic scientist
6420,"Engineer, materials"
6421,Training and development officer
6422,Audiological scientist
6423,Farm manager
6424,Museum/gallery conservator
6425,"Loss adjuster, chartered"
6426,"Civil engineer, contracting"
6427,Water engineer
6428,"Pharmacist, hospital"
6429,"Engineer, electrical"
6430,Catering manager
6431,Newspaper journalist
6432,"Chemist, analytical"
6433,Research scientist (medical)
6434,Community arts worker
6435,"Engineer, automotive"
6436,"Editor, commissioning"
6437,Games developer
6438,Actor
6439,Advertising account executive
6440,Armed forces logistics/support/administrative officer
6441,Charity officer
6442,Biomedical engineer
6443,"Psychologist, occupational"
6444,Community pharmacist
6445,Ergonomist
6446,Chartered accountant
6447,"Engineer, building services"
6448,"Scientist, research (physical sciences)"
6449,Health and safety inspector
6450,"Designer, television/film set"
6451,"Psychologist, sport and exercise"
6452,Newspaper journalist
6453,"Surveyor, land/geomatics"
6454,Advice worker
6455,"Research officer, trade union"
6456,"Chemist, analytical"
6457,Copy
6458,Soil scientist
6459,Analytical chemist
6460,Conference centre manager
6461,Trading standards officer
6462,Insurance underwriter
6463,Musician
6464,Primary school teacher
6465,Office manager
6466,Clinical psychologist
6467,"Teacher, secondary school"
6468,Chartered certified accountant
6469,Public librarian
6470,Education administrator
6471,Electrical engineer
6472,Psychotherapist
6473,Sports development officer
6474,"Loss adjuster, chartered"
6475,Environmental education officer
6476,"Solicitor, Scotland"
6477,Operational investment banker
6478,Artist
6479,Animal technologist
6480,"Engineer, automotive"
6481,Water quality scientist
6482,Politician's assistant
6483,Chartered certified accountant
6484,Probation officer
6485,Financial trader
6486,Child psychotherapist
6487,"Editor, commissioning"
6488,Television camera operator
6489,"Librarian, public"
6490,Photographer
6491,Accounting technician
6492,Field trials officer
6493,Diplomatic Services operational officer
6494,Materials engineer
6495,Forensic scientist
6496,Database administrator
6497,"Psychotherapist, child"
6498,Legal executive
6499,Chartered management accountant
6500,"Psychotherapist, child"
6501,Office manager
6502,Proofreader
6503,Health promotion specialist
6504,Freight forwarder
6505,Museum/gallery conservator
6506,Volunteer coordinator
6507,"Engineer, energy"
6508,Printmaker
6509,TEFL teacher
6510,"Engineer, petroleum"
6511,Video editor
6512,Town planner
6513,Agricultural engineer
6514,Pensions consultant
6515,Charity fundraiser
6516,Civil Service fast streamer
6517,Chief Executive Officer
6518,"Designer, multimedia"
6519,"Scientist, audiological"
6520,English as a foreign language teacher
6521,Chief Executive Officer
6522,"Designer, multimedia"
6523,Ranger/warden
6524,Geophysicist/field seismologist
6525,Nature conservation officer
6526,Hospital doctor
6527,Claims inspector/assessor
6528,Sales executive
6529,"Engineer, maintenance (IT)"
6530,"Psychologist, forensic"
6531,Clinical biochemist
6532,"Designer, fashion/clothing"
6533,Theatre stage manager
6534,Interpreter
6535,Agricultural engineer
6536,Housing manager/officer
6537,"Engineer, biomedical"
6538,Academic librarian
6539,Operational investment banker
6540,Chartered legal executive (England and Wales)
6541,Science writer
6542,Illustrator
6543,Arts administrator
6544,Theatre manager
6545,Chief Technology Officer
6546,Learning mentor
6547,"Surveyor, mining"
6548,Company secretary
6549,Biomedical scientist
6550,Glass blower/designer
6551,"Editor, commissioning"
6552,Fine artist
6553,Volunteer coordinator
6554,Building surveyor
6555,"Psychologist, educational"
6556,Telecommunications researcher
6557,"Sound technician, broadcasting/film/video"
6558,Dispensing optician
6559,Intelligence analyst
6560,Herpetologist
6561,"Engineer, maintenance (IT)"
6562,Field seismologist
6563,Charity officer
6564,Astronomer
6565,Hotel manager
6566,Medical technical officer
6567,Chief Financial Officer
6568,Maintenance engineer
6569,Chief Marketing Officer
6570,"Psychologist, educational"
6571,Camera operator
6572,Senior tax professional/tax inspector
6573,"Lighting technician, broadcasting/film/video"
6574,"Designer, industrial/product"
6575,Haematologist
6576,Energy manager
6577,Special effects artist
6578,Commercial horticulturist
6579,Outdoor activities/education manager
6580,Hydrologist
6581,Video editor
6582,Actuary
6583,"Scientist, research (medical)"
6584,Marine scientist
6585,Legal secretary
6586,"Radiographer, therapeutic"
6587,Civil Service fast streamer
6588,Regulatory affairs officer
6589,"Engineer, structural"
6590,Ranger/warden
6591,Electronics engineer
6592,"Research officer, political party"
6593,Housing manager/officer
6594,"Loss adjuster, chartered"
6595,Energy manager
6596,Psychiatric nurse
6597,"Scientist, forensic"
6598,Manufacturing systems engineer
6599,"Accountant, chartered management"
6600,Charity officer
6601,Futures trader
6602,Geoscientist
6603,Therapeutic radiographer
6604,Barista
6605,Barrister
6606,Primary school teacher
6607,Education administrator
6608,Insurance broker
6609,Production manager
6610,Adult nurse
6611,"Education officer, community"
6612,"Engineer, mining"
6613,Professor Emeritus
6614,Neurosurgeon
6615,"Engineer, technical sales"
6616,Geoscientist
6617,Purchasing manager
6618,Dancer
6619,Chartered accountant
6620,Furniture designer
6621,Health promotion specialist
6622,Forensic psychologist
6623,Horticultural therapist
6624,Claims inspector/assessor
6625,Wellsite geologist
6626,"Scientist, forensic"
6627,"Scientist, audiological"
6628,Contracting civil engineer
6629,"Psychologist, occupational"
6630,Risk analyst
6631,Games developer
6632,"Pharmacist, hospital"
6633,Professor Emeritus
6634,Civil Service administrator
6635,Investment analyst
6636,Geochemist
6637,Technical brewer
6638,Bookseller
6639,Horticultural therapist
6640,"Designer, furniture"
6641,Occupational therapist
6642,"Pharmacist, hospital"
6643,Commercial art gallery manager
6644,Logistics and distribution manager
6645,"Designer, interior/spatial"
6646,"Therapist, nutritional"
6647,"Therapist, occupational"
6648,"Engineer, civil (contracting)"
6649,"Research officer, government"
6650,Hotel manager
6651,"Engineer, manufacturing systems"
6652,Environmental health practitioner
6653,Community education officer
6654,Chief Financial Officer
6655,Artist
6656,Geographical information systems officer
6657,Museum/gallery conservator
6658,Dealer
6659,Careers adviser
6660,Ceramics designer
6661,Chief Executive Officer
6662,"Conservation officer, historic buildings"
6663,"Exhibitions officer, museum/gallery"
6664,Chief Operating Officer
6665,Pharmacologist
6666,Administrator
6667,"Education officer, environmental"
6668,"Lighting technician, broadcasting/film/video"
6669,Photographer
6670,Furniture designer
6671,Operational researcher
6672,Research scientist (life sciences)
6673,Technical sales engineer
6674,Energy manager
6675,"Embryologist, clinical"
6676,"Designer, interior/spatial"
6677,Retail buyer
6678,Associate Professor
6679,Broadcast presenter
6680,Microbiologist
6681,"Radiographer, diagnostic"
6682,"Nurse, learning disability"
6683,"Presenter, broadcasting"
6684,Clinical embryologist
6685,Energy manager
6686,Video editor
6687,Freight forwarder
6688,Ambulance person
6689,"Surveyor, rural practice"
6690,Plant breeder/geneticist
6691,Contracting civil engineer
6692,"Engineer, production"
6693,Economist
6694,Furniture designer
6695,"Teacher, secondary school"
6696,Chief Marketing Officer
6697,Product designer
6698,Research scientist (physical sciences)
6699,Investment analyst
6700,"Editor, magazine features"
6701,Radio producer
6702,Health and safety inspector
6703,Estate agent
6704,Civil Service fast streamer
6705,"Pharmacist, hospital"
6706,Farm manager
6707,"Designer, television/film set"
6708,Emergency planning/management officer
6709,"Engineer, energy"
6710,Textile designer
6711,Minerals surveyor
6712,Adult guidance worker
6713,"Librarian, academic"
6714,Company secretary
6715,Radio broadcast assistant
6716,Scientific laboratory technician
6717,Sales promotion account executive
6718,Learning disability nurse
6719,Product manager
6720,"Engineer, communications"
6721,Public librarian
6722,Equality and diversity officer
6723,Trade mark attorney
6724,Ophthalmologist
6725,"Education officer, environmental"
6726,"Engineer, water"
6727,Cabin crew
6728,Warden/ranger
6729,Jewellery designer
6730,Warehouse manager
6731,Illustrator
6732,Retail banker
6733,Technical author
6734,"Engineer, civil (consulting)"
6735,Furniture conservator/restorer
6736,"Teacher, secondary school"
6737,"Engineer, structural"
6738,Politician's assistant
6739,Ceramics designer
6740,"Pharmacist, hospital"
6741,"Pharmacist, hospital"
6742,Facilities manager
6743,Social researcher
6744,"Accountant, chartered"
6745,"Surveyor, building control"
6746,TEFL teacher
6747,Contractor
6748,"Designer, television/film set"
6749,"Psychotherapist, dance movement"
6750,Retail manager
6751,"Journalist, newspaper"
6752,Medical illustrator
6753,"Psychotherapist, child"
6754,Publishing rights manager
6755,Public relations officer
6756,Hydrographic surveyor
6757,Personal assistant
6758,"Journalist, magazine"
6759,"Surveyor, mining"
6760,"Engineer, manufacturing systems"
6761,Building control surveyor
6762,Furniture designer
6763,"Engineer, technical sales"
6764,"Surveyor, mining"
6765,Learning disability nurse
6766,"Journalist, magazine"
6767,Learning mentor
6768,Advertising account planner
6769,Financial trader
